datetime_1h,sent_btc_vader,count_btc,sent_tech_vader,count_tech,sent_macro_vader,count_macro,sent_total_vader,count_total,sent_weighted_vader,btc_count,btc_pct_positive,btc_pct_negative,btc_pct_neutral,tech_count,tech_pct_positive,tech_pct_negative,tech_pct_neutral,macro_count,macro_pct_positive,macro_pct_negative,macro_pct_neutral,pct_positive_total,pct_negative_total,pct_neutral_total
2025-11-20 04:00:00+00:00,-0.441,3.0,0.0,0.0,0.6177333333333334,3.0,0.058911111111111115,6.0,0.08836666651938893,3.0,33.33333333333333,66.66666666666666,0.0,,0.0,0.0,0.0,3.0,100.0,0.0,0.0,66.66666655555555,33.333333277777776,1.6666667335130114e-07
2025-11-20 05:00:00+00:00,0.0,0.0,0.0,0.0,-0.9599,1.0,-0.3199666666666667,1.0,-0.9598999904010002,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,99.99999900000002,9.99999983264388e-07
2025-11-20 06:00:00+00:00,0.2113,2.0,0.2263,1.0,-0.07619999999999998,3.0,0.12046666666666667,6.0,0.07004999988325002,2.0,50.0,50.0,0.0,1.0,100.0,0.0,0.0,3.0,66.66666666666666,33.33333333333333,0.0,66.66666655555555,33.333333277777776,1.6666667335130114e-07
2025-11-20 07:00:00+00:00,0.0,0.0,-0.9274,1.0,-0.4019,1.0,-0.4431,2.0,-0.66464999667675,,0.0,0.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,0.0,99.9999995,4.999999987376214e-07
2025-11-20 08:00:00+00:00,0.0,0.0,0.4784333333333333,3.0,0.9694,1.0,0.4826111111111111,4.0,0.6011749984970626,,0.0,0.0,0.0,3.0,66.66666666666666,0.0,33.33333333333333,1.0,100.0,0.0,0.0,74.99999981250001,0.0,25.000000187499992
2025-11-20 09:00:00+00:00,0.0,1.0,0.3084,3.0,0.21985000000000005,2.0,0.17608333333333337,6.0,0.22748333295419446,1.0,0.0,0.0,100.0,3.0,66.66666666666666,33.33333333333333,0.0,2.0,50.0,50.0,0.0,49.99999991666667,33.333333277777776,16.666666805555558
2025-11-20 10:00:00+00:00,0.19625714285714288,7.0,0.08759999999999996,2.0,0.32859999999999995,5.0,0.20415238095238095,14.0,0.22799999983714284,7.0,57.14285714285714,28.57142857142857,14.285714285714285,2.0,50.0,50.0,0.0,5.0,60.0,20.0,20.0,57.142857102040814,28.571428551020407,14.285714346938779
2025-11-20 11:00:00+00:00,0.16412,5.0,0.08105000000000001,2.0,0.14365454545454545,11.0,0.12960818181818182,18.0,0.14238333325423147,5.0,60.0,20.0,20.0,2.0,50.0,50.0,0.0,11.0,54.54545454545454,18.181818181818183,27.27272727272727,55.55555552469135,22.22222220987654,22.22222226543211
2025-11-20 12:00:00+00:00,0.06434,5.0,0.8674,2.0,0.04241666666666668,6.0,0.32471888888888883,13.0,0.1777692306324852,5.0,20.0,60.0,20.0,2.0,100.0,0.0,0.0,6.0,50.0,50.0,0.0,46.15384611834319,46.15384611834319,7.692307763313622
2025-11-20 13:00:00+00:00,0.27907777777777776,9.0,0.0,0.0,0.10205,4.0,0.12704259259259257,13.0,0.22460769213491713,9.0,77.77777777777779,11.11111111111111,11.11111111111111,,0.0,0.0,0.0,4.0,50.0,50.0,0.0,69.2307691775148,23.076923059171595,7.692307763313604
2025-11-20 14:00:00+00:00,0.2988,3.0,0.21476666666666666,6.0,0.5034777777777778,9.0,0.3390148148148149,18.0,0.3731277775704846,3.0,66.66666666666666,33.33333333333333,0.0,6.0,66.66666666666666,16.666666666666664,16.666666666666664,9.0,88.88888888888889,11.11111111111111,0.0,77.77777773456789,16.666666657407408,5.555555608024701
2025-11-20 15:00:00+00:00,-0.03634999999999999,8.0,-0.363375,4.0,-0.027719999999999988,5.0,-0.14248166666666665,17.0,-0.1107588234642595,8.0,37.5,62.5,0.0,4.0,0.0,75.0,25.0,5.0,40.0,40.0,20.0,29.411764688581314,58.82352937716263,11.764705934256057
2025-11-20 16:00:00+00:00,0.1538846153846154,13.0,-0.08289999999999997,2.0,0.14096250000000002,8.0,0.07064903846153849,23.0,0.12879999994400002,13.0,53.84615384615385,23.076923076923077,23.076923076923077,2.0,50.0,50.0,0.0,8.0,50.0,37.5,12.5,52.17391302079395,30.434782595463137,17.391304383742916
2025-11-20 17:00:00+00:00,0.3439125,8.0,0.32425,6.0,0.128,1.0,0.2653875,15.0,0.32165333311889777,8.0,62.5,12.5,25.0,6.0,83.33333333333334,16.666666666666664,0.0,1.0,100.0,0.0,0.0,73.33333328444444,13.333333324444444,13.33333339111112
2025-11-20 18:00:00+00:00,0.41617777777777776,9.0,0.3131,4.0,0.03188,5.0,0.25371925925925926,18.0,0.2865222220630431,9.0,77.77777777777779,22.22222222222222,0.0,4.0,75.0,25.0,0.0,5.0,40.0,20.0,40.0,66.66666662962963,22.22222220987654,11.111111160493827
2025-11-20 19:00:00+00:00,0.4803,4.0,0.3919,2.0,-0.0772,1.0,0.265,7.0,0.37539999946371433,4.0,100.0,0.0,0.0,2.0,100.0,0.0,0.0,1.0,0.0,100.0,0.0,85.71428559183674,14.285714265306122,1.428571358985664e-07
2025-11-20 20:00:00+00:00,0.1835,6.0,-0.128,1.0,-0.63655,2.0,-0.19368333333333332,9.0,-0.03334444440739505,6.0,50.0,33.33333333333333,16.666666666666664,1.0,0.0,100.0,0.0,2.0,0.0,100.0,0.0,33.333333296296296,55.55555549382716,11.11111120987654
2025-11-20 21:00:00+00:00,-0.26335,2.0,0.8645499999999999,2.0,-0.6124,1.0,-0.0037333333333333663,5.0,0.11799999976399997,2.0,0.0,50.0,50.0,2.0,100.0,0.0,0.0,1.0,0.0,100.0,0.0,39.99999992,39.99999992,20.00000016
2025-11-20 22:00:00+00:00,0.273,2.0,0.78925,2.0,0.4927,1.0,0.5183166666666668,5.0,0.5234399989531201,2.0,50.0,50.0,0.0,2.0,100.0,0.0,0.0,1.0,100.0,0.0,0.0,79.99999984,19.99999996,1.999999987845058e-07
2025-11-20 23:00:00+00:00,0.28459999999999996,2.0,-0.3421,1.0,-0.09722,5.0,-0.05157333333333335,8.0,-0.032374999959531255,2.0,100.0,0.0,0.0,1.0,0.0,100.0,0.0,5.0,0.0,40.0,60.0,24.999999968749997,37.499999953125,37.50000007812501
2025-11-21 00:00:00+00:00,-0.04134999999999997,4.0,0.0,0.0,0.5209333333333334,3.0,0.15986111111111112,7.0,0.19962857114338778,4.0,50.0,50.0,0.0,,0.0,0.0,0.0,3.0,66.66666666666666,0.0,33.33333333333333,57.14285706122449,28.571428530612245,14.285714408163265
2025-11-21 01:00:00+00:00,0.329,2.0,0.0,0.0,0.5267,1.0,0.2852333333333333,3.0,0.39489999868366665,2.0,50.0,50.0,0.0,,0.0,0.0,0.0,1.0,100.0,0.0,0.0,66.66666644444445,33.33333322222222,3.3333333249174757e-07
2025-11-21 02:00:00+00:00,0.23506666666666667,3.0,0.0,0.0,-0.4019,1.0,-0.055611111111111104,4.0,0.07582499981043751,3.0,66.66666666666666,0.0,33.33333333333333,,0.0,0.0,0.0,1.0,0.0,100.0,0.0,49.99999987499999,24.9999999375,25.000000187500007
2025-11-21 03:00:00+00:00,-0.6328,2.0,0.0,0.0,0.6103333333333333,3.0,-0.007488888888888916,5.0,0.11307999977383998,2.0,0.0,100.0,0.0,,0.0,0.0,0.0,3.0,66.66666666666666,33.33333333333333,0.0,39.99999991999999,59.999999880000004,2.0000000233721948e-07
2025-11-21 04:00:00+00:00,-0.24695,2.0,0.0,0.0,0.59318,5.0,0.11541000000000001,7.0,0.3531428566383674,2.0,0.0,50.0,50.0,,0.0,0.0,0.0,5.0,80.0,20.0,0.0,57.14285706122449,28.571428530612245,14.285714408163265
2025-11-21 05:00:00+00:00,-0.5994,1.0,0.0,0.0,-0.13323333333333334,3.0,-0.24421111111111113,4.0,-0.24977499937556252,1.0,0.0,100.0,0.0,,0.0,0.0,0.0,3.0,33.33333333333333,33.33333333333333,33.33333333333333,24.999999937499997,49.999999875,25.000000187500007
2025-11-21 06:00:00+00:00,-0.25593333333333335,3.0,0.0,0.0,-0.0516,1.0,-0.10251111111111111,4.0,-0.204849999487875,3.0,33.33333333333333,66.66666666666666,0.0,,0.0,0.0,0.0,1.0,0.0,100.0,0.0,24.999999937499997,74.99999981250001,2.499999993688107e-07
2025-11-21 07:00:00+00:00,0.2753666666666667,3.0,-0.43035,2.0,0.0,0.0,-0.0516611111111111,5.0,-0.006919999986159993,3.0,66.66666666666666,0.0,33.33333333333333,2.0,0.0,100.0,0.0,,0.0,0.0,0.0,39.99999991999999,39.99999992,20.000000160000006
2025-11-21 08:00:00+00:00,-0.04353333333333331,3.0,0.0,0.0,0.11805000000000004,2.0,0.02483888888888891,5.0,0.02109999995780003,3.0,33.33333333333333,33.33333333333333,33.33333333333333,,0.0,0.0,0.0,2.0,50.0,50.0,0.0,39.99999992,39.99999992,20.00000016
2025-11-21 09:00:00+00:00,0.12626666666666664,6.0,0.49838571428571427,7.0,0.498275,4.0,0.374309126984127,17.0,0.3670235291958685,6.0,66.66666666666666,33.33333333333333,0.0,7.0,100.0,0.0,0.0,4.0,100.0,0.0,0.0,88.23529406574394,11.764705875432524,5.882353271147167e-08
2025-11-21 10:00:00+00:00,0.17134,5.0,0.0,0.0,-0.02034999999999998,2.0,0.05033000000000001,7.0,0.11657142840489797,5.0,40.0,20.0,40.0,,0.0,0.0,0.0,2.0,50.0,50.0,0.0,42.85714279591837,28.571428530612245,28.571428673469384
2025-11-21 12:00:00+00:00,-0.09658,5.0,0.0129,2.0,-0.41355,2.0,-0.16574333333333333,9.0,-0.14268888873034566,5.0,20.0,40.0,40.0,2.0,0.0,0.0,100.0,2.0,0.0,50.0,50.0,11.11111109876543,33.333333296296296,55.55555560493827
2025-11-21 13:00:00+00:00,0.01826,5.0,-0.9565,1.0,0.2791,4.0,-0.21971333333333332,10.0,0.025119999974880007,5.0,60.0,40.0,0.0,1.0,0.0,100.0,0.0,4.0,75.0,25.0,0.0,59.999999939999995,39.99999996,1.000000082740371e-07
2025-11-21 14:00:00+00:00,0.023814285714285708,7.0,0.0,0.0,0.49478,5.0,0.17286476190476188,12.0,0.22004999981662499,7.0,42.857142857142854,42.857142857142854,14.285714285714285,,0.0,0.0,0.0,5.0,80.0,0.0,20.0,58.333333284722215,24.999999979166667,16.666666736111118
2025-11-21 15:00:00+00:00,-0.3102142857142857,7.0,0.35725,2.0,0.023842857142857134,7.0,0.023626190476190478,16.0,-0.08063124994960545,7.0,28.57142857142857,57.14285714285714,14.285714285714285,2.0,50.0,50.0,0.0,7.0,57.14285714285714,28.57142857142857,14.285714285714285,43.74999997265625,43.74999997265625,12.500000054687504
2025-11-21 16:00:00+00:00,0.0012555555555555406,9.0,0.28099999999999997,2.0,0.2021,2.0,0.16145185185185185,13.0,0.07519230763446744,9.0,55.55555555555556,44.44444444444444,0.0,2.0,50.0,50.0,0.0,2.0,100.0,0.0,0.0,61.53846149112426,38.46153843195266,7.69230794617215e-08
2025-11-21 17:00:00+00:00,-0.0933,5.0,0.0793,3.0,0.0,0.0,-0.004666666666666666,8.0,-0.028574999964281242,5.0,20.0,60.0,20.0,3.0,66.66666666666666,33.33333333333333,0.0,,0.0,0.0,0.0,37.499999953125,49.99999993749999,12.500000109375009
2025-11-21 18:00:00+00:00,0.2967444444444445,9.0,0.66646,5.0,0.1484,2.0,0.3705348148148149,16.0,0.39373749975391403,9.0,66.66666666666666,22.22222222222222,11.11111111111111,5.0,100.0,0.0,0.0,2.0,50.0,50.0,0.0,74.999999953125,18.74999998828125,6.250000058593752
2025-11-21 19:00:00+00:00,0.15306666666666666,6.0,-0.064,2.0,-0.2617,1.0,-0.05754444444444445,9.0,0.058744444379172825,6.0,50.0,50.0,0.0,2.0,0.0,50.0,50.0,1.0,0.0,100.0,0.0,33.333333296296296,55.55555549382716,11.11111120987654
2025-11-21 20:00:00+00:00,0.1087,8.0,0.1531,1.0,0.15546666666666667,3.0,0.1390888888888889,12.0,0.12409166656325694,8.0,62.5,37.5,0.0,1.0,100.0,0.0,0.0,3.0,66.66666666666666,33.33333333333333,0.0,66.66666661111111,33.333333305555556,8.333333312293689e-08
2025-11-21 21:00:00+00:00,0.296,1.0,0.8142,2.0,-0.27495,2.0,0.2784166666666667,5.0,0.2748999994502,1.0,100.0,0.0,0.0,2.0,100.0,0.0,0.0,2.0,0.0,50.0,50.0,59.999999880000004,19.99999996,20.000000159999995
2025-11-21 22:00:00+00:00,-0.15655,2.0,0.3612,1.0,-0.6808,1.0,-0.15871666666666664,4.0,-0.1581749996045625,2.0,50.0,50.0,0.0,1.0,100.0,0.0,0.0,1.0,0.0,100.0,0.0,49.999999875,49.999999875,2.499999993688107e-07
2025-11-21 23:00:00+00:00,0.34275,2.0,0.1943,3.0,0.0,0.0,0.17901666666666669,5.0,0.25367999949264,2.0,50.0,0.0,50.0,3.0,66.66666666666666,33.33333333333333,0.0,,0.0,0.0,0.0,59.999999880000004,19.999999959999997,20.00000016
2025-11-22 00:00:00+00:00,0.17085714285714285,7.0,-0.021799999999999986,2.0,0.0,0.0,0.049685714285714284,9.0,0.12804444430217285,7.0,42.857142857142854,42.857142857142854,14.285714285714285,2.0,50.0,50.0,0.0,,0.0,0.0,0.0,44.44444439506172,44.44444439506172,11.111111209876555
2025-11-22 01:00:00+00:00,0.6486,1.0,0.0,0.0,-0.9313,1.0,-0.09423333333333335,2.0,-0.14134999929325004,1.0,100.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,100.0,0.0,49.99999975,49.99999975,4.999999987376214e-07
2025-11-22 02:00:00+00:00,-0.1806,2.0,-0.1263,1.0,0.0,0.0,-0.1023,3.0,-0.16249999945833335,2.0,0.0,50.0,50.0,1.0,0.0,100.0,0.0,,0.0,0.0,0.0,0.0,66.66666644444445,33.333333555555555
2025-11-22 03:00:00+00:00,0.26762,5.0,-0.6249,1.0,0.0,0.0,-0.11909333333333333,6.0,0.11886666646855557,5.0,60.0,20.0,20.0,1.0,0.0,100.0,0.0,,0.0,0.0,0.0,49.99999991666667,33.333333277777776,16.666666805555558
2025-11-22 04:00:00+00:00,-0.128,1.0,0.0,0.0,0.4137,1.0,0.09523333333333334,2.0,0.14284999928575,1.0,0.0,100.0,0.0,,0.0,0.0,0.0,1.0,100.0,0.0,0.0,49.99999975,49.99999975,4.999999987376214e-07
2025-11-22 05:00:00+00:00,0.5267,1.0,0.0,0.0,0.0,0.0,0.17556666666666665,1.0,0.526699994733,1.0,100.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,99.99999900000002,0.0,9.99999983264388e-07
2025-11-22 06:00:00+00:00,-0.61685,2.0,0.0,0.0,0.765,1.0,0.049383333333333335,3.0,-0.15623333281255555,2.0,0.0,100.0,0.0,,0.0,0.0,0.0,1.0,100.0,0.0,0.0,33.33333322222222,66.66666644444445,3.3333333249174757e-07
2025-11-22 07:00:00+00:00,0.4274857142857143,7.0,0.6124,1.0,-0.6031,1.0,0.1455952380952381,9.0,0.33352222185164193,7.0,71.42857142857143,14.285714285714285,14.285714285714285,1.0,100.0,0.0,0.0,1.0,0.0,100.0,0.0,66.66666659259259,22.22222219753086,11.111111209876547
2025-11-22 08:00:00+00:00,0.29386666666666666,3.0,0.0,0.0,0.3236,2.0,0.2058222222222222,5.0,0.30575999938848,3.0,66.66666666666666,33.33333333333333,0.0,,0.0,0.0,0.0,2.0,50.0,50.0,0.0,59.999999880000004,39.99999992,1.9999999523179213e-07
2025-11-22 09:00:00+00:00,0.6705,1.0,0.0,0.0,0.0,0.0,0.2235,1.0,0.6704999932950001,1.0,100.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,99.99999900000002,0.0,9.99999983264388e-07
2025-11-22 10:00:00+00:00,0.48149999999999993,5.0,0.0,0.0,0.0,0.0,0.16049999999999998,5.0,0.48149999903699997,5.0,80.0,0.0,20.0,,0.0,0.0,0.0,,0.0,0.0,0.0,79.99999984,0.0,20.00000016
2025-11-22 11:00:00+00:00,-0.5886333333333333,3.0,0.0,0.0,0.0,0.0,-0.19621111111111111,3.0,-0.5886333313712222,3.0,0.0,100.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,99.99999966666667,3.3333333249174757e-07
2025-11-22 12:00:00+00:00,0.3039714285714286,7.0,0.006149999999999989,2.0,0.0,1.0,0.10337380952380953,10.0,0.21400999978599003,7.0,71.42857142857143,28.57142857142857,0.0,2.0,50.0,50.0,0.0,1.0,0.0,0.0,100.0,59.999999939999995,29.999999969999998,10.000000090000007
2025-11-22 13:00:00+00:00,0.2082875,8.0,0.0,0.0,0.34,1.0,0.18276250000000002,9.0,0.22292222197453085,8.0,75.0,25.0,0.0,,0.0,0.0,0.0,1.0,100.0,0.0,0.0,77.77777769135801,22.22222219753086,1.1111112740991302e-07
2025-11-22 14:00:00+00:00,0.12545,6.0,-0.9531,1.0,0.0,0.0,-0.2758833333333333,7.0,-0.028628571387673458,6.0,66.66666666666666,33.33333333333333,0.0,1.0,0.0,100.0,0.0,,0.0,0.0,0.0,57.14285706122448,42.85714279591837,1.4285714655670745e-07
2025-11-22 15:00:00+00:00,0.2780571428571429,7.0,0.34,1.0,0.60705,2.0,0.40836904761904763,10.0,0.35004999964994993,7.0,71.42857142857143,28.57142857142857,0.0,1.0,100.0,0.0,0.0,2.0,100.0,0.0,0.0,79.99999992,19.99999998,1.000000082740371e-07
2025-11-22 16:00:00+00:00,0.2668333333333333,6.0,0.7003,1.0,0.7964,1.0,0.5878444444444445,8.0,0.3872124995159843,6.0,66.66666666666666,33.33333333333333,0.0,1.0,100.0,0.0,0.0,1.0,100.0,0.0,0.0,74.99999990625,24.999999968749993,1.2500001034254637e-07
2025-11-22 17:00:00+00:00,-0.036175000000000006,8.0,0.0,0.0,0.0,1.0,-0.012058333333333336,9.0,-0.03215555551982716,8.0,37.5,50.0,12.5,,0.0,0.0,0.0,1.0,0.0,0.0,100.0,33.333333296296296,44.44444439506172,22.222222308641975
2025-11-22 18:00:00+00:00,0.5332666666666667,6.0,0.7078,2.0,0.0,0.0,0.41368888888888894,8.0,0.5768999992788749,6.0,83.33333333333334,0.0,16.666666666666664,2.0,100.0,0.0,0.0,,0.0,0.0,0.0,87.49999989062499,0.0,12.500000109375009
2025-11-22 19:00:00+00:00,0.346475,4.0,0.0,0.0,0.0,0.0,0.11549166666666666,4.0,0.34647499913381247,4.0,100.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,99.99999975,0.0,2.499999993688107e-07
2025-11-22 20:00:00+00:00,0.1013,4.0,0.0,0.0,-0.2732,1.0,-0.0573,5.0,0.026399999947200003,4.0,75.0,25.0,0.0,,0.0,0.0,0.0,1.0,0.0,100.0,0.0,59.999999880000004,39.99999992,1.9999999523179213e-07
2025-11-22 21:00:00+00:00,0.21760000000000002,3.0,0.0,0.0,0.0,0.0,0.07253333333333334,3.0,0.2175999992746667,3.0,66.66666666666666,0.0,33.33333333333333,,0.0,0.0,0.0,,0.0,0.0,0.0,66.66666644444443,0.0,33.33333355555557
2025-11-22 22:00:00+00:00,-0.229,2.0,0.7739,2.0,0.296,1.0,0.2803,5.0,0.27715999944568004,2.0,50.0,50.0,0.0,2.0,100.0,0.0,0.0,1.0,100.0,0.0,0.0,79.99999984,19.99999996,1.999999987845058e-07
2025-11-22 23:00:00+00:00,0.886,1.0,0.0,0.0,0.0,2.0,0.29533333333333334,3.0,0.2953333323488889,1.0,100.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,100.0,33.33333322222222,0.0,66.66666677777778
2025-11-23 00:00:00+00:00,-0.24993333333333334,3.0,0.0,0.0,0.0,0.0,-0.08331111111111111,3.0,-0.24993333250022223,3.0,33.33333333333333,66.66666666666666,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,33.333333222222215,66.66666644444443,3.333333467026023e-07
2025-11-23 01:00:00+00:00,0.01993333333333334,3.0,0.0,0.0,0.0,1.0,0.006644444444444447,4.0,0.014949999962625006,3.0,66.66666666666666,33.33333333333333,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,100.0,49.99999987499999,24.999999937499997,25.00000018750001
2025-11-23 02:00:00+00:00,0.5356000000000001,2.0,0.0,0.0,0.0,0.0,0.17853333333333335,2.0,0.5355999973220001,2.0,100.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,99.9999995,0.0,4.999999987376214e-07
2025-11-23 04:00:00+00:00,0.438525,4.0,0.0,0.0,0.0,0.0,0.146175,4.0,0.4385249989036875,4.0,100.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,99.99999975,0.0,2.499999993688107e-07
2025-11-23 05:00:00+00:00,0.91,1.0,0.0,0.0,0.9313,1.0,0.6137666666666667,2.0,0.92064999539675,1.0,100.0,0.0,0.0,,0.0,0.0,0.0,1.0,100.0,0.0,0.0,99.9999995,0.0,4.999999987376214e-07
2025-11-23 06:00:00+00:00,0.2973,2.0,0.0,0.0,-0.0258,1.0,0.09050000000000001,3.0,0.18959999936799998,2.0,50.0,50.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,100.0,33.33333322222222,33.33333322222222,33.333333555555555
2025-11-23 07:00:00+00:00,0.0,0.0,0.25,1.0,0.0,0.0,0.08333333333333333,1.0,0.24999999750000004,,0.0,0.0,0.0,1.0,100.0,0.0,0.0,,0.0,0.0,0.0,99.99999900000002,0.0,9.99999983264388e-07
2025-11-23 08:00:00+00:00,-0.014225000000000002,4.0,0.0,0.0,0.0,0.0,-0.0047416666666666675,4.0,-0.014224999964437502,4.0,25.0,50.0,25.0,,0.0,0.0,0.0,,0.0,0.0,0.0,24.9999999375,49.999999875,25.000000187499992
2025-11-23 09:00:00+00:00,0.01874999999999999,2.0,-0.2263,1.0,0.0,0.0,-0.06918333333333333,3.0,-0.06293333312355556,2.0,50.0,50.0,0.0,1.0,0.0,100.0,0.0,,0.0,0.0,0.0,33.33333322222222,66.66666644444445,3.3333333249174757e-07
2025-11-23 10:00:00+00:00,0.08238571428571428,7.0,0.0,0.0,0.026599999999999957,2.0,0.03632857142857141,9.0,0.06998888881112345,7.0,57.14285714285714,42.857142857142854,0.0,,0.0,0.0,0.0,2.0,50.0,50.0,0.0,55.55555549382716,44.44444439506172,1.1111112030448567e-07
2025-11-23 11:00:00+00:00,-0.08773333333333334,3.0,0.0,1.0,0.0,0.0,-0.029244444444444448,4.0,-0.06579999983550001,3.0,33.33333333333333,66.66666666666666,0.0,1.0,0.0,0.0,100.0,,0.0,0.0,0.0,24.999999937499997,49.99999987499999,25.000000187500014
2025-11-23 12:00:00+00:00,-0.308475,4.0,0.0,1.0,-0.1866,2.0,-0.165025,7.0,-0.2295857139577347,4.0,0.0,75.0,25.0,1.0,0.0,0.0,100.0,2.0,0.0,100.0,0.0,0.0,71.42857132653062,28.571428673469384
2025-11-23 13:00:00+00:00,0.2393888888888889,9.0,0.0,1.0,-0.6794,1.0,-0.14667037037037037,11.0,0.1340999998780909,9.0,44.44444444444444,33.33333333333333,22.22222222222222,1.0,0.0,0.0,100.0,1.0,0.0,100.0,0.0,36.36363633057851,36.3636363305785,27.27272733884299
2025-11-23 14:00:00+00:00,0.16601666666666667,6.0,0.2732,1.0,0.7742,2.0,0.4044722222222223,9.0,0.31307777742991355,6.0,50.0,16.666666666666664,33.33333333333333,1.0,100.0,0.0,0.0,2.0,100.0,0.0,0.0,66.66666659259259,11.111111098765429,22.22222230864198
2025-11-23 15:00:00+00:00,0.08211249999999999,8.0,0.0,0.0,0.0,0.0,0.02737083333333333,8.0,0.08211249989735936,8.0,50.0,25.0,25.0,,0.0,0.0,0.0,,0.0,0.0,0.0,49.99999993749999,24.999999968749997,25.00000009375001
2025-11-23 16:00:00+00:00,-0.045875,4.0,0.0,0.0,-0.4939,1.0,-0.179925,5.0,-0.13547999972904,4.0,50.0,50.0,0.0,,0.0,0.0,0.0,1.0,0.0,100.0,0.0,39.99999992,59.999999880000004,1.9999999523179213e-07
2025-11-23 17:00:00+00:00,0.54355,6.0,-0.028,1.0,0.0,0.0,0.17184999999999997,7.0,0.46189999934014286,6.0,100.0,0.0,0.0,1.0,0.0,0.0,100.0,,0.0,0.0,0.0,85.71428559183674,0.0,14.285714408163258
2025-11-23 18:00:00+00:00,-0.11725000000000001,6.0,0.2787,2.0,0.0,0.0,0.05381666666666666,8.0,-0.018262499977171873,6.0,33.33333333333333,66.66666666666666,0.0,2.0,50.0,0.0,50.0,,0.0,0.0,0.0,37.499999953125,49.999999937499986,12.500000109375016
2025-11-23 19:00:00+00:00,0.49648000000000003,5.0,0.46530000000000005,2.0,0.0,0.0,0.32059333333333334,7.0,0.487571427874898,5.0,80.0,0.0,20.0,2.0,100.0,0.0,0.0,,0.0,0.0,0.0,85.71428559183674,0.0,14.285714408163258
2025-11-23 20:00:00+00:00,0.27232,5.0,-0.7757,1.0,0.0,1.0,-0.16779333333333332,7.0,0.0836999998804286,5.0,60.0,40.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,0.0,100.0,42.85714279591837,42.85714279591837,14.285714408163258
2025-11-23 21:00:00+00:00,0.07069999999999999,4.0,0.2732,1.0,0.0,0.0,0.11463333333333332,5.0,0.11119999977759999,4.0,25.0,25.0,50.0,1.0,100.0,0.0,0.0,,0.0,0.0,0.0,39.99999992,19.99999996,40.000000119999996
2025-11-23 22:00:00+00:00,0.1654,2.0,0.0,0.0,-0.3818,1.0,-0.07213333333333333,3.0,-0.01699999994333333,2.0,50.0,50.0,0.0,,0.0,0.0,0.0,1.0,0.0,100.0,0.0,33.33333322222222,66.66666644444445,3.3333333249174757e-07
2025-11-23 23:00:00+00:00,0.5348499999999999,10.0,0.7964,1.0,0.0,0.0,0.4437499999999999,11.0,0.5586272722194296,10.0,90.0,0.0,10.0,1.0,100.0,0.0,0.0,,0.0,0.0,0.0,90.90909082644627,0.0,9.090909173553726
2025-11-24 00:00:00+00:00,-0.45246666666666674,3.0,0.6705,1.0,0.0,0.0,0.07267777777777774,4.0,-0.17172499957068754,3.0,0.0,66.66666666666666,33.33333333333333,1.0,100.0,0.0,0.0,,0.0,0.0,0.0,24.9999999375,49.99999987499999,25.0000001875
2025-11-24 01:00:00+00:00,0.34,1.0,0.0,0.0,0.7622500000000001,2.0,0.3674166666666667,3.0,0.6214999979283334,1.0,100.0,0.0,0.0,,0.0,0.0,0.0,2.0,100.0,0.0,0.0,99.99999966666667,0.0,3.3333333249174757e-07
2025-11-24 02:00:00+00:00,0.0,0.0,0.0,0.0,0.8072,3.0,0.2690666666666667,3.0,0.8071999973093335,,0.0,0.0,0.0,,0.0,0.0,0.0,3.0,100.0,0.0,0.0,99.99999966666667,0.0,3.3333333249174757e-07
2025-11-24 03:00:00+00:00,0.8904000000000001,2.0,0.1273,1.0,0.7706,2.0,0.5961,5.0,0.68985999862028,2.0,100.0,0.0,0.0,1.0,100.0,0.0,0.0,2.0,100.0,0.0,0.0,99.9999998,0.0,2.0000000233721948e-07
2025-11-24 04:00:00+00:00,-0.12395,2.0,0.0,0.0,-0.5708666666666666,3.0,-0.23160555555555554,5.0,-0.39209999921579997,2.0,50.0,50.0,0.0,,0.0,0.0,0.0,3.0,0.0,100.0,0.0,19.99999996,79.99999984,2.0000000233721948e-07
2025-11-24 05:00:00+00:00,0.0,0.0,0.30643333333333334,3.0,-0.3182,1.0,-0.003922222222222216,4.0,0.15027499962431248,,0.0,0.0,0.0,3.0,66.66666666666666,33.33333333333333,0.0,1.0,0.0,100.0,0.0,49.99999987499999,49.999999875,2.5000000647423803e-07
