published_at,sentiment_mean_BTC,sentiment_mean_MACRO,sentiment_mean_TECH,sentiment_count_BTC,sentiment_count_MACRO,sentiment_count_TECH,sentiment_std_BTC,sentiment_std_MACRO,sentiment_std_TECH,sentiment_total,total_count,sentiment_mean_BTC_roll_mean,sentiment_mean_BTC_roll_std,sentiment_mean_MACRO_roll_mean,sentiment_mean_MACRO_roll_std,sentiment_mean_TECH_roll_mean,sentiment_mean_TECH_roll_std,sentiment_total_roll_mean,sentiment_total_roll_std,sentiment_mean_BTC_lag1,sentiment_mean_MACRO_lag1,sentiment_mean_TECH_lag1,sentiment_total_lag1,sentiment_mean_BTC_shock,sentiment_mean_MACRO_shock,sentiment_mean_TECH_shock,sentiment_total_shock,div_btc_macro
2022-02-14 08:00:00+00:00,0.2924745594194957,0.0,0.0,14.0,0.0,0.0,0.5951208695189386,0.0,0.0,0.2924745594194957,14,0.11555184272827741,0.42468434180530173,0.0,0.0,0.0,0.0,0.11555184272827741,0.42468434180530173,0.14735705211162564,0.0,0.0,0.14735705211162564,0,0,0,0,0.2924745594194957
2022-02-14 12:00:00+00:00,0.2112087503089905,0.0,0.0,25.0,0.0,0.0,0.5926489449649373,0.0,0.0,0.2112087503089905,25,0.1899073126586537,0.38124972799582935,0.0,0.0,0.0,0.0,0.1899073126586537,0.38124972799582935,0.2924745594194957,0.0,0.0,0.2924745594194957,0,0,0,0,0.2112087503089905
2022-02-14 16:00:00+00:00,0.5007744512998141,0.0,0.0,13.0,0.0,0.0,0.40084718352384113,0.0,0.0,0.5007744512998141,13,0.2681266235344311,0.3807682856940047,0.0,0.0,0.0,0.0,0.2681266235344311,0.3807682856940047,0.2112087503089905,0.0,0.0,0.2112087503089905,0,0,0,0,0.5007744512998141
2022-02-14 20:00:00+00:00,0.4650840315606859,0.0,0.0,9.0,0.0,0.0,0.3314610862008556,0.0,0.0,0.4650840315606859,9,0.23776923741919043,0.3499026972441,0.0,0.0,0.0,0.0,0.23776923741919043,0.3499026972441,0.5007744512998141,0.0,0.0,0.5007744512998141,0,0,0,0,0.4650840315606859
2022-02-15 00:00:00+00:00,0.3048629158020019,0.0,0.0,5.0,0.0,0.0,0.4062517570594768,0.0,0.0,0.3048629158020019,5,0.20577148939960868,0.3284305110272179,0.0,0.0,0.0,0.0,0.20577148939960868,0.3284305110272179,0.4650840315606859,0.0,0.0,0.4650840315606859,0,0,0,0,0.3048629158020019
2022-02-15 04:00:00+00:00,0.15213033882975577,0.0,0.0,8.0,0.0,0.0,0.5754769346512729,0.0,0.0,0.15213033882975577,8,0.29627029990462417,0.14177165654309243,0.0,0.0,0.0,0.0,0.29627029990462417,0.14177165654309243,0.3048629158020019,0.0,0.0,0.3048629158020019,0,0,0,0,0.15213033882975577
2022-02-15 08:00:00+00:00,-0.284274724984169,0.0,0.0,18.0,0.0,0.0,0.5091493500395091,0.0,0.0,-0.284274724984169,18,0.2346086174623678,0.2610355801346624,0.0,0.0,0.0,0.0,0.2346086174623678,0.2610355801346624,0.15213033882975577,0.0,0.0,0.15213033882975577,0,0,0,0,-0.284274724984169
2022-02-15 12:00:00+00:00,0.4698284740271391,0.0,0.0,27.0,0.0,0.0,0.30627507361028017,0.0,0.0,0.4698284740271391,27,0.2599448909777454,0.27577885795557344,0.0,0.0,0.0,0.0,0.2599448909777454,0.27577885795557344,-0.284274724984169,0.0,0.0,-0.284274724984169,0,0,0,0,0.4698284740271391
2022-02-15 16:00:00+00:00,0.24607359744952273,0.0,0.0,13.0,0.0,0.0,0.3251230909504738,0.0,0.0,0.24607359744952273,13,0.2649255834263929,0.275065877342037,0.0,0.0,0.0,0.0,0.2649255834263929,0.275065877342037,0.4698284740271391,0.0,0.0,0.4698284740271391,0,0,0,0,0.24607359744952273
2022-02-15 20:00:00+00:00,0.2698781863927841,0.0,0.0,10.0,0.0,0.0,0.48252251128107637,0.0,0.0,0.2698781863927841,10,0.23194040272538863,0.2551963642784024,0.0,0.0,0.0,0.0,0.23194040272538863,0.2551963642784024,0.24607359744952273,0.0,0.0,0.24607359744952273,0,0,0,0,0.2698781863927841
2022-02-16 00:00:00+00:00,0.17505030448436737,0.0,0.0,4.0,0.0,0.0,0.5681149016574637,0.0,0.0,0.17505030448436737,4,0.19050701314305737,0.23367162046017487,0.0,0.0,0.0,0.0,0.19050701314305737,0.23367162046017487,0.2698781863927841,0.0,0.0,0.2698781863927841,0,0,0,0,0.17505030448436737
2022-02-16 04:00:00+00:00,0.3909980321611677,0.0,0.0,7.0,0.0,0.0,0.2982430890065982,0.0,0.0,0.3909980321611677,7,0.20281202976579538,0.2427873004113825,0.0,0.0,0.0,0.0,0.20281202976579538,0.2427873004113825,0.17505030448436737,0.0,0.0,0.17505030448436737,0,0,0,0,0.3909980321611677
2022-02-16 08:00:00+00:00,0.09033961366282568,0.0,0.0,18.0,0.0,0.0,0.5127085450034472,0.0,0.0,0.09033961366282568,18,0.1939847833133768,0.24603861759036344,0.0,0.0,0.0,0.0,0.1939847833133768,0.24603861759036344,0.3909980321611677,0.0,0.0,0.3909980321611677,0,0,0,0,0.09033961366282568
2022-02-16 12:00:00+00:00,0.23730679261558932,0.0,0.0,19.0,0.0,0.0,0.5604766101426436,0.0,0.0,0.23730679261558932,19,0.2684964286847708,0.12746944092341395,0.0,0.0,0.0,0.0,0.2684964286847708,0.12746944092341395,0.09033961366282568,0.0,0.0,0.09033961366282568,0,0,0,0,0.23730679261558932
2022-02-16 16:00:00+00:00,0.3592845223791459,0.0,0.0,17.0,0.0,0.0,0.47595803628803524,0.0,0.0,0.3592845223791459,17,0.2527044355922004,0.10283719039500656,0.0,0.0,0.0,0.0,0.2527044355922004,0.10283719039500656,0.23730679261558932,0.0,0.0,0.23730679261558932,0,0,0,0,0.3592845223791459
2022-02-16 20:00:00+00:00,0.32666509668827054,0.0,0.0,16.0,0.0,0.0,0.4501709249492508,0.0,0.0,0.32666509668827054,16,0.2642175069120215,0.10641998721012522,0.0,0.0,0.0,0.0,0.2642175069120215,0.10641998721012522,0.3592845223791459,0.0,0.0,0.3592845223791459,0,0,0,0,0.32666509668827054
2022-02-17 00:00:00+00:00,0.2846278427947651,0.0,0.0,11.0,0.0,0.0,0.47631325488853626,0.0,0.0,0.2846278427947651,11,0.26632460068373304,0.1066964086214888,0.0,0.0,0.0,0.0,0.26632460068373304,0.1066964086214888,0.32666509668827054,0.0,0.0,0.32666509668827054,0,0,0,0,0.2846278427947651
2022-02-17 04:00:00+00:00,-0.047308343636989596,0.0,0.0,8.0,0.0,0.0,0.35690666767301893,0.0,0.0,-0.047308343636989596,8,0.23455907952353922,0.15878498562043333,0.0,0.0,0.0,0.0,0.23455907952353922,0.15878498562043333,0.2846278427947651,0.0,0.0,0.2846278427947651,0,0,0,0,-0.047308343636989596
2022-02-17 08:00:00+00:00,0.03175781956911087,0.0,0.0,12.0,0.0,0.0,0.5453836868122339,0.0,0.0,0.03175781956911087,12,0.18323904915324538,0.15784750893778135,0.0,0.0,0.0,0.0,0.18323904915324538,0.15784750893778135,-0.047308343636989596,0.0,0.0,-0.047308343636989596,0,0,0,0,0.03175781956911087
2022-02-17 12:00:00+00:00,0.11036669963427952,0.0,0.0,21.0,0.0,0.0,0.4937446081318762,0.0,0.0,0.11036669963427952,21,0.18610006143488161,0.15605436709590653,0.0,0.0,0.0,0.0,0.18610006143488161,0.15605436709590653,0.03175781956911087,0.0,0.0,0.03175781956911087,0,0,0,0,0.11036669963427952
2022-02-17 16:00:00+00:00,-0.02522013841775748,0.0,0.0,13.0,0.0,0.0,0.5126813359420327,0.0,0.0,-0.02522013841775748,13,0.14859621414440352,0.17238818625158037,0.0,0.0,0.0,0.0,0.14859621414440352,0.17238818625158037,0.11036669963427952,0.0,0.0,0.11036669963427952,0,0,0,0,-0.02522013841775748
2022-02-17 20:00:00+00:00,0.45984119211435315,0.0,0.0,8.0,0.0,0.0,0.5243132812664667,0.0,0.0,0.45984119211435315,8,0.16296145267800455,0.19551021844243982,0.0,0.0,0.0,0.0,0.16296145267800455,0.19551021844243982,-0.02522013841775748,0.0,0.0,-0.02522013841775748,0,0,0,0,0.45984119211435315
2022-02-18 00:00:00+00:00,-0.3365141446147647,0.0,0.0,7.0,0.0,0.0,0.5067499520251002,0.0,0.0,-0.3365141446147647,7,0.06822156106328524,0.25468704092114397,0.0,0.0,0.0,0.0,0.06822156106328524,0.25468704092114397,0.45984119211435315,0.0,0.0,0.45984119211435315,0,0,0,0,-0.3365141446147647
2022-02-18 04:00:00+00:00,0.21135909816265103,0.0,0.0,10.0,0.0,0.0,0.5904203652009097,0.0,0.0,0.21135909816265103,10,0.0577545975444118,0.24565650386800283,0.0,0.0,0.0,0.0,0.0577545975444118,0.24565650386800283,-0.3365141446147647,0.0,0.0,-0.3365141446147647,0,0,0,0,0.21135909816265103
2022-02-18 08:00:00+00:00,0.4030798696708679,0.0,0.0,15.0,0.0,0.0,0.3387534491444303,0.0,0.0,0.4030798696708679,15,0.12209577087410572,0.271205802303138,0.0,0.0,0.0,0.0,0.12209577087410572,0.271205802303138,0.21135909816265103,0.0,0.0,0.21135909816265103,0,0,0,0,0.4030798696708679
2022-02-18 12:00:00+00:00,0.07388794354292058,0.0,0.0,13.0,0.0,0.0,0.5450796635550849,0.0,0.0,0.07388794354292058,13,0.1281143600132214,0.26932786973029854,0.0,0.0,0.0,0.0,0.1281143600132214,0.26932786973029854,0.4030798696708679,0.0,0.0,0.4030798696708679,0,0,0,0,0.07388794354292058
2022-02-18 16:00:00+00:00,0.09951760833660761,0.0,0.0,18.0,0.0,0.0,0.45198080616259334,0.0,0.0,0.09951760833660761,18,0.1265644898278397,0.2694781959501087,0.0,0.0,0.0,0.0,0.1265644898278397,0.2694781959501087,0.07388794354292058,0.0,0.0,0.07388794354292058,0,0,0,0,0.09951760833660761
2022-02-18 20:00:00+00:00,0.07036247796376548,0.0,0.0,15.0,0.0,0.0,0.6252360331101177,0.0,0.0,0.07036247796376548,15,0.14021914931091442,0.2628453072442279,0.0,0.0,0.0,0.0,0.14021914931091442,0.2628453072442279,0.09951760833660761,0.0,0.0,0.09951760833660761,0,0,0,0,0.07036247796376548
2022-02-19 00:00:00+00:00,0.1458902895927429,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1458902895927429,1,0.09536902037925579,0.22297948574245705,0.0,0.0,0.0,0.0,0.09536902037925579,0.22297948574245705,0.07036247796376548,0.0,0.0,0.07036247796376548,0,0,0,0,0.1458902895927429
2022-02-19 04:00:00+00:00,0.7923074482440948,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7923074482440948,1,0.25662924793052144,0.2631492553260989,0.0,0.0,0.0,0.0,0.25662924793052144,0.2631492553260989,0.1458902895927429,0.0,0.0,0.1458902895927429,1,0,0,1,0.7923074482440948
2022-02-19 08:00:00+00:00,0.2775385395208994,0.0,0.0,3.0,0.0,0.0,0.32865442515243215,0.0,0.0,0.2775385395208994,3,0.26608345383884263,0.262439618903533,0.0,0.0,0.0,0.0,0.26608345383884263,0.262439618903533,0.7923074482440948,0.0,0.0,0.7923074482440948,0,0,0,0,0.2775385395208994
2022-02-19 12:00:00+00:00,-0.12260068758328758,0.0,0.0,6.0,0.0,0.0,0.5489394054488592,0.0,0.0,-0.12260068758328758,6,0.19098623137396328,0.2904242630790485,0.0,0.0,0.0,0.0,0.19098623137396328,0.2904242630790485,0.2775385395208994,0.0,0.0,0.2775385395208994,0,0,0,0,-0.12260068758328758
2022-02-19 16:00:00+00:00,0.6517363739808401,0.0,0.0,3.0,0.0,0.0,0.09171438325042137,0.0,0.0,0.6517363739808401,3,0.27353600715080895,0.3308964949053035,0.0,0.0,0.0,0.0,0.27353600715080895,0.3308964949053035,-0.12260068758328758,0.0,0.0,-0.12260068758328758,0,0,0,0,0.6517363739808401
2022-02-19 20:00:00+00:00,0.5508351724863052,0.0,0.0,6.0,0.0,0.0,0.26945995915230425,0.0,0.0,0.5508351724863052,6,0.33800994488648,0.33527827881815697,0.0,0.0,0.0,0.0,0.33800994488648,0.33527827881815697,0.6517363739808401,0.0,0.0,0.6517363739808401,0,0,0,0,0.5508351724863052
2022-02-20 00:00:00+00:00,0.31160110235214233,0.0,0.0,2.0,0.0,0.0,0.005953537380103417,0.0,0.0,0.31160110235214233,2,0.37247260551339095,0.31496499304289177,0.0,0.0,0.0,0.0,0.37247260551339095,0.31496499304289177,0.5508351724863052,0.0,0.0,0.5508351724863052,0,0,0,0,0.31160110235214233
2022-02-20 04:00:00+00:00,0.03694499680995941,0.0,0.0,4.0,0.0,0.0,0.6641119601002722,0.0,0.0,0.03694499680995941,4,0.3569089922587076,0.33034359107010147,0.0,0.0,0.0,0.0,0.3569089922587076,0.33034359107010147,0.31160110235214233,0.0,0.0,0.31160110235214233,0,0,0,0,0.03694499680995941
2022-02-20 08:00:00+00:00,-0.6309322807312011,0.0,0.0,3.0,0.0,0.0,0.09805152804997802,0.0,0.0,-0.6309322807312011,3,0.1535890309765225,0.43811087780832425,0.0,0.0,0.0,0.0,0.1535890309765225,0.43811087780832425,0.03694499680995941,0.0,0.0,0.03694499680995941,0,0,0,0,-0.6309322807312011
2022-02-20 12:00:00+00:00,0.5283872158924738,0.0,0.0,6.0,0.0,0.0,0.14530405610177355,0.0,0.0,0.5283872158924738,6,0.1894245561724617,0.4596679512084964,0.0,0.0,0.0,0.0,0.1894245561724617,0.4596679512084964,-0.6309322807312011,0.0,0.0,-0.6309322807312011,0,0,0,0,0.5283872158924738
2022-02-20 16:00:00+00:00,0.6173617090384166,0.0,0.0,3.0,0.0,0.0,0.021555602396589994,0.0,0.0,0.6173617090384166,3,0.2951334699755623,0.4610346308520769,0.0,0.0,0.0,0.0,0.2951334699755623,0.4610346308520769,0.5283872158924738,0.0,0.0,0.5283872158924738,0,0,0,0,0.6173617090384166
2022-02-20 20:00:00+00:00,0.012929400885105136,0.0,0.0,4.0,0.0,0.0,0.47119757924248357,0.0,0.0,0.012929400885105136,4,0.2038753309618859,0.44149268679900067,0.0,0.0,0.0,0.0,0.2038753309618859,0.44149268679900067,0.6173617090384166,0.0,0.0,0.6173617090384166,0,0,0,0,0.012929400885105136
2022-02-21 00:00:00+00:00,-0.4059764980316162,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.4059764980316162,1,0.06718794945932569,0.463725636349032,0.0,0.0,0.0,0.0,0.06718794945932569,0.463725636349032,0.012929400885105136,0.0,0.0,0.012929400885105136,0,0,0,0,-0.4059764980316162
2022-02-21 04:00:00+00:00,0.3346018504103025,0.0,0.0,6.0,0.0,0.0,0.34161906565800826,0.0,0.0,0.3346018504103025,6,0.07047377061049143,0.4658228603976404,0.0,0.0,0.0,0.0,0.07047377061049143,0.4658228603976404,-0.4059764980316162,0.0,0.0,-0.4059764980316162,0,0,0,0,0.3346018504103025
2022-02-21 08:00:00+00:00,0.1775828575571378,0.0,0.0,12.0,0.0,0.0,0.3424204982601514,0.0,0.0,0.1775828575571378,12,0.09056489357437404,0.4671666777668982,0.0,0.0,0.0,0.0,0.09056489357437404,0.4671666777668982,0.3346018504103025,0.0,0.0,0.3346018504103025,0,0,0,0,0.1775828575571378
2022-02-21 12:00:00+00:00,-0.04683623655239741,0.0,0.0,24.0,0.0,0.0,0.5752636589124519,0.0,0.0,-0.04683623655239741,24,0.17400718559991746,0.3556802904844033,0.0,0.0,0.0,0.0,0.17400718559991746,0.3556802904844033,0.1775828575571378,0.0,0.0,0.1775828575571378,0,0,0,0,-0.04683623655239741
2022-02-21 16:00:00+00:00,0.2853663452570255,0.0,0.0,13.0,0.0,0.0,0.3481217315001825,0.0,0.0,0.2853663452570255,13,0.13928991836628196,0.32594208337642844,0.0,0.0,0.0,0.0,0.13928991836628196,0.32594208337642844,-0.04683623655239741,0.0,0.0,-0.04683623655239741,0,0,0,0,0.2853663452570255
2022-02-21 20:00:00+00:00,0.37382674205303196,0.0,0.0,6.0,0.0,0.0,0.37727467110936763,0.0,0.0,0.37382674205303196,6,0.10449920879694129,0.2755030491715233,0.0,0.0,0.0,0.0,0.10449920879694129,0.2755030491715233,0.2853663452570255,0.0,0.0,0.2853663452570255,0,0,0,0,0.37382674205303196
2022-02-22 00:00:00+00:00,0.23295423390070594,0.0,0.0,3.0,0.0,0.0,0.8798422962845823,0.0,0.0,0.23295423390070594,3,0.13593132779917,0.27586572749420657,0.0,0.0,0.0,0.0,0.13593132779917,0.27586572749420657,0.37382674205303196,0.0,0.0,0.37382674205303196,0,0,0,0,0.23295423390070594
2022-02-22 04:00:00+00:00,-0.05788378163065227,0.0,0.0,7.0,0.0,0.0,0.7536988356411145,0.0,0.0,-0.05788378163065227,7,0.1856588587135934,0.17473876276038303,0.0,0.0,0.0,0.0,0.1856588587135934,0.17473876276038303,0.23295423390070594,0.0,0.0,0.23295423390070594,0,0,0,0,-0.05788378163065227
2022-02-22 08:00:00+00:00,-0.06900220813035965,0.0,0.0,20.0,0.0,0.0,0.5688217398753286,0.0,0.0,-0.06900220813035965,20,0.12800113606492738,0.18375670717441298,0.0,0.0,0.0,0.0,0.12800113606492738,0.18375670717441298,-0.05788378163065227,0.0,0.0,-0.05788378163065227,0,0,0,0,-0.06900220813035965
2022-02-22 12:00:00+00:00,0.11087689110499163,0.0,0.0,13.0,0.0,0.0,0.4450793070524136,0.0,0.0,0.11087689110499163,13,0.11847171228604936,0.1824821396858299,0.0,0.0,0.0,0.0,0.11847171228604936,0.1824821396858299,-0.06900220813035965,0.0,0.0,-0.06900220813035965,0,0,0,0,0.11087689110499163
2022-02-22 16:00:00+00:00,0.3770346532553434,0.0,0.0,16.0,0.0,0.0,0.4749947751232128,0.0,0.0,0.3770346532553434,16,0.17902469654429806,0.1887060399145411,0.0,0.0,0.0,0.0,0.17902469654429806,0.1887060399145411,0.11087689110499163,0.0,0.0,0.11087689110499163,0,0,0,0,0.3770346532553434
2022-02-22 20:00:00+00:00,0.3822129513483781,0.0,0.0,13.0,0.0,0.0,0.35089286820627597,0.0,0.0,0.3822129513483781,13,0.19285992598591983,0.20095473894422122,0.0,0.0,0.0,0.0,0.19285992598591983,0.20095473894422122,0.3770346532553434,0.0,0.0,0.3770346532553434,0,0,0,0,0.3822129513483781
2022-02-23 04:00:00+00:00,-0.11434103739478374,0.0,0.0,11.0,0.0,0.0,0.5829814258423438,0.0,0.0,-0.11434103739478374,11,0.12312167177908903,0.21208344164136964,0.0,0.0,0.0,0.0,0.12312167177908903,0.21208344164136964,0.3822129513483781,0.0,0.0,0.3822129513483781,0,0,0,0,-0.11434103739478374
2022-02-23 08:00:00+00:00,0.303064740202162,0.0,0.0,18.0,0.0,0.0,0.45402491157267755,0.0,0.0,0.303064740202162,18,0.13313745839358274,0.21965519252207227,0.0,0.0,0.0,0.0,0.13313745839358274,0.21965519252207227,-0.11434103739478374,0.0,0.0,-0.11434103739478374,0,0,0,0,0.303064740202162
2022-02-23 12:00:00+00:00,0.4759586132632362,0.0,0.0,18.0,0.0,0.0,0.2936534632880543,0.0,0.0,0.4759586132632362,18,0.20940065766413826,0.2344550855197198,0.0,0.0,0.0,0.0,0.20940065766413826,0.2344550855197198,0.303064740202162,0.0,0.0,0.303064740202162,0,0,0,0,0.4759586132632362
2022-02-23 16:00:00+00:00,0.3353562746926358,0.0,0.0,19.0,0.0,0.0,0.5077196917761614,0.0,0.0,0.3353562746926358,19,0.2671661552102805,0.20199579846600824,0.0,0.0,0.0,0.0,0.2671661552102805,0.20199579846600824,0.4759586132632362,0.0,0.0,0.4759586132632362,0,0,0,0,0.3353562746926358
2022-02-23 20:00:00+00:00,0.350382206770352,0.0,0.0,7.0,0.0,0.0,0.30938821628950597,0.0,0.0,0.350382206770352,7,0.30138120030533194,0.1911010673152656,0.0,0.0,0.0,0.0,0.30138120030533194,0.1911010673152656,0.3353562746926358,0.0,0.0,0.3353562746926358,0,0,0,0,0.350382206770352
2022-02-24 00:00:00+00:00,0.21730157877922057,0.0,0.0,5.0,0.0,0.0,0.5418315338404172,0.0,0.0,0.21730157877922057,5,0.2785621896658858,0.1900958945115923,0.0,0.0,0.0,0.0,0.2785621896658858,0.1900958945115923,0.350382206770352,0.0,0.0,0.350382206770352,0,0,0,0,0.21730157877922057
2022-02-24 04:00:00+00:00,-0.38223997506414137,0.0,0.0,7.0,0.0,0.0,0.4528557146908292,0.0,0.0,-0.38223997506414137,7,0.1693546287498116,0.3053005829361281,0.0,0.0,0.0,0.0,0.1693546287498116,0.3053005829361281,0.21730157877922057,0.0,0.0,0.21730157877922057,0,0,0,0,-0.38223997506414137
2022-02-24 08:00:00+00:00,-0.05304933210870494,0.0,0.0,23.0,0.0,0.0,0.5606825286171229,0.0,0.0,-0.05304933210870494,23,0.17811058664782284,0.29656205052573914,0.0,0.0,0.0,0.0,0.17811058664782284,0.29656205052573914,-0.38223997506414137,0.0,0.0,-0.38223997506414137,0,0,0,0,-0.05304933210870494
2022-02-24 12:00:00+00:00,-0.16839603769653722,0.0,0.0,19.0,0.0,0.0,0.5489639473820607,0.0,0.0,-0.16839603769653722,19,0.11075904694800869,0.31633157440589643,0.0,0.0,0.0,0.0,0.11075904694800869,0.31633157440589643,-0.05304933210870494,0.0,0.0,-0.05304933210870494,0,0,0,0,-0.16839603769653722
2022-02-24 16:00:00+00:00,0.2522322275042534,0.0,0.0,16.0,0.0,0.0,0.4819796392105661,0.0,0.0,0.2522322275042534,16,0.07879813469672543,0.282809543684146,0.0,0.0,0.0,0.0,0.07879813469672543,0.282809543684146,-0.16839603769653722,0.0,0.0,-0.16839603769653722,0,0,0,0,0.2522322275042534
2022-02-24 20:00:00+00:00,0.4385231437955584,0.0,0.0,14.0,0.0,0.0,0.4491622660468273,0.0,0.0,0.4385231437955584,14,0.0935362588542858,0.30054033141444264,0.0,0.0,0.0,0.0,0.0935362588542858,0.30054033141444264,0.2522322275042534,0.0,0.0,0.2522322275042534,0,0,0,0,0.4385231437955584
2022-02-25 00:00:00+00:00,0.5354140427052975,0.0,0.0,8.0,0.0,0.0,0.1559474964039439,0.0,0.0,0.5354140427052975,8,0.11996937827356373,0.333252184570174,0.0,0.0,0.0,0.0,0.11996937827356373,0.333252184570174,0.4385231437955584,0.0,0.0,0.4385231437955584,0,0,0,0,0.5354140427052975
2022-02-25 04:00:00+00:00,0.1805069739580154,0.0,0.0,4.0,0.0,0.0,0.7060600410240458,0.0,0.0,0.1805069739580154,4,0.1147130061562487,0.33174788324516635,0.0,0.0,0.0,0.0,0.1147130061562487,0.33174788324516635,0.5354140427052975,0.0,0.0,0.5354140427052975,0,0,0,0,0.1805069739580154
2022-02-25 08:00:00+00:00,0.3476060121446848,0.0,0.0,16.0,0.0,0.0,0.32948624035233615,0.0,0.0,0.3476060121446848,16,0.21897671861465243,0.2554474449442018,0.0,0.0,0.0,0.0,0.21897671861465243,0.2554474449442018,0.1805069739580154,0.0,0.0,0.1805069739580154,0,0,0,0,0.3476060121446848
2022-02-25 12:00:00+00:00,0.2248755400633812,0.0,0.0,20.0,0.0,0.0,0.512463627155828,0.0,0.0,0.2248755400633812,20,0.2586802717820933,0.22602448305977263,0.0,0.0,0.0,0.0,0.2586802717820933,0.22602448305977263,0.3476060121446848,0.0,0.0,0.3476060121446848,0,0,0,0,0.2248755400633812
2022-02-25 16:00:00+00:00,-0.010923229113747102,0.0,0.0,17.0,0.0,0.0,0.5370011493287753,0.0,0.0,-0.010923229113747102,17,0.28117638729392047,0.17947690136439132,0.0,0.0,0.0,0.0,0.28117638729392047,0.17947690136439132,0.2248755400633812,0.0,0.0,0.2248755400633812,0,0,0,0,-0.010923229113747102
2022-02-25 20:00:00+00:00,0.4965232643604278,0.0,0.0,4.0,0.0,0.0,0.2364556256559315,0.0,0.0,0.4965232643604278,4,0.3160751068448025,0.19590934018592646,0.0,0.0,0.0,0.0,0.3160751068448025,0.19590934018592646,-0.010923229113747102,0.0,0.0,-0.010923229113747102,0,0,0,0,0.4965232643604278
